sku,group,SK,date,qty,oos_flag,promo_flag,category
51136,510-Домкраты гидравлические подкатные,,9/30/22,0,1.0,0,ALL
51136,510-Домкраты гидравлические подкатные,,10/31/22,0,1.0,0,ALL
51136,510-Домкраты гидравлические подкатные,,11/30/22,0,1.0,0,ALL
51136,510-Домкраты гидравлические подкатные,,12/31/22,0,1.0,0,ALL
51136,510-Домкраты гидравлические подкатные,,1/31/23,0,1.0,0,ALL
51136,510-Домкраты гидравлические подкатные,,2/28/23,18,0.954545454545455,0,ALL
51136,510-Домкраты гидравлические подкатные,,3/31/23,24,0.7,0,ALL
51136,510-Домкраты гидравлические подкатные,,4/30/23,13,1.0,0,ALL
51136,510-Домкраты гидравлические подкатные,,5/31/23,21,0.666666666666667,0,ALL
51136,510-Домкраты гидравлические подкатные,,6/30/23,5,0.380952380952381,0,ALL
51136,510-Домкраты гидравлические подкатные,,7/31/23,11,1.0,0,ALL
51136,510-Домкраты гидравлические подкатные,,8/31/23,19,1.0,0,ALL
51136,510-Домкраты гидравлические подкатные,,9/30/23,40,1.0,0,ALL
51136,510-Домкраты гидравлические подкатные,,10/31/23,85,1.0,0,ALL
51136,510-Домкраты гидравлические подкатные,,11/30/23,33,1.0,0,ALL
51136,510-Домкраты гидравлические подкатные,,12/31/23,144,0.941176470588235,0,ALL
51136,510-Домкраты гидравлические подкатные,,1/31/24,152,1.0,0,ALL
51136,510-Домкраты гидравлические подкатные,,2/29/24,246,0.75,0,ALL
51136,510-Домкраты гидравлические подкатные,,3/31/24,394,0.523809523809524,0,ALL
51136,510-Домкраты гидравлические подкатные,,4/30/24,13,0.2,0,ALL
51136,510-Домкраты гидравлические подкатные,,5/31/24,346,0.789473684210526,0,ALL
51136,510-Домкраты гидравлические подкатные,,6/30/24,322,0.521739130434783,0,ALL
51136,510-Домкраты гидравлические подкатные,,7/31/24,113,0.318181818181818,0,ALL
51136,510-Домкраты гидравлические подкатные,,8/31/24,622,1.0,0,ALL
51136,510-Домкраты гидравлические подкатные,,9/30/24,1198,1.0,0,ALL
51136,510-Домкраты гидравлические подкатные,,10/31/24,683,0.428571428571429,0,ALL
51136,510-Домкраты гидравлические подкатные,,11/30/24,122,0.333333333333333,0,ALL
51136,510-Домкраты гидравлические подкатные,,12/31/24,33,0.352941176470588,0,ALL
51136,510-Домкраты гидравлические подкатные,,1/31/25,166,1.0,0,ALL
51136,510-Домкраты гидравлические подкатные,,2/28/25,443,1.0,0,ALL
51136,510-Домкраты гидравлические подкатные,,3/31/25,378,1.0,0,ALL
51136,510-Домкраты гидравлические подкатные,,4/30/25,306,1.0,0,ALL
51136,510-Домкраты гидравлические подкатные,,5/31/25,507,1.0,0,ALL
51136,510-Домкраты гидравлические подкатные,,6/30/25,355,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,2/28/22,1,0.727272727272727,0,ALL
51137,510-Домкраты гидравлические подкатные,,3/31/22,0,0.285714285714286,0,ALL
51137,510-Домкраты гидравлические подкатные,,4/30/22,3,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,5/31/22,1,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,6/30/22,1,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,7/31/22,0,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,8/31/22,1,0.818181818181818,0,ALL
51137,510-Домкраты гидравлические подкатные,,9/30/22,0,0.142857142857143,0,ALL
51137,510-Домкраты гидравлические подкатные,,10/31/22,0,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,11/30/22,0,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,12/31/22,0,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,1/31/23,0,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,2/28/23,5,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,3/31/23,3,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,4/30/23,0,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,5/31/23,4,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,6/30/23,4,0.809523809523809,0,ALL
51137,510-Домкраты гидравлические подкатные,,7/31/23,1,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,8/31/23,10,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,9/30/23,10,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,10/31/23,27,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,11/30/23,8,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,12/31/23,30,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,1/31/24,23,0.45,0,ALL
51137,510-Домкраты гидравлические подкатные,,2/29/24,45,0.95,0,ALL
51137,510-Домкраты гидравлические подкатные,,3/31/24,89,0.476190476190476,0,ALL
51137,510-Домкраты гидравлические подкатные,,4/30/24,1,0.05,0,ALL
51137,510-Домкраты гидравлические подкатные,,5/31/24,25,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,6/30/24,44,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,7/31/24,48,0.954545454545455,0,ALL
51137,510-Домкраты гидравлические подкатные,,8/31/24,48,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,9/30/24,74,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,10/31/24,203,0.809523809523809,0,ALL
51137,510-Домкраты гидравлические подкатные,,11/30/24,24,0.238095238095238,0,ALL
51137,510-Домкраты гидравлические подкатные,,12/31/24,14,0.411764705882353,0,ALL
51137,510-Домкраты гидравлические подкатные,,1/31/25,20,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,2/28/25,13,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,3/31/25,2,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,4/30/25,2,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,5/31/25,6,1.0,0,ALL
51137,510-Домкраты гидравлические подкатные,,6/30/25,17,1.0,0,ALL
51139,510-Домкраты гидравлические подкатные,,2/29/24,1,0.4,0,ALL
51139,510-Домкраты гидравлические подкатные,,3/31/24,87,1.0,0,ALL
51139,510-Домкраты гидравлические подкатные,,4/30/24,75,1.0,0,ALL
51139,510-Домкраты гидравлические подкатные,,5/31/24,80,1.0,0,ALL
51139,510-Домкраты гидравлические подкатные,,6/30/24,94,1.0,0,ALL
51139,510-Домкраты гидравлические подкатные,,7/31/24,98,1.0,0,ALL
51139,510-Домкраты гидравлические подкатные,,8/31/24,141,1.0,0,ALL
51139,510-Домкраты гидравлические подкатные,,9/30/24,86,0.391304347826087,0,ALL
51139,510-Домкраты гидравлические подкатные,,10/31/24,2,0.0,0,ALL
51139,510-Домкраты гидравлические подкатные,,11/30/24,1,0.0,0,ALL
51139,510-Домкраты гидравлические подкатные,,12/31/24,16,0.764705882352941,0,ALL
51139,510-Домкраты гидравлические подкатные,,1/31/25,27,1.0,0,ALL
51139,510-Домкраты гидравлические подкатные,,2/28/25,99,0.809523809523809,0,ALL
51139,510-Домкраты гидравлические подкатные,,3/31/25,185,1.0,0,ALL
51139,510-Домкраты гидравлические подкатные,,4/30/25,28,1.0,0,ALL
51139,510-Домкраты гидравлические подкатные,,5/31/25,63,1.0,0,ALL
51139,510-Домкраты гидравлические подкатные,,6/30/25,31,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,7/31/20,2,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,8/31/20,4,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,9/30/20,4,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,10/31/20,4,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,11/30/20,4,0.608695652173913,0,ALL
51152,510-Домкраты гидравлические подкатные,,12/31/20,0,0.0666666666666667,0,ALL
51152,510-Домкраты гидравлические подкатные,,1/31/21,0,0.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,2/28/21,0,0.136363636363636,0,ALL
14005,140-Воротки,,12/31/21,0,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,3/31/21,10,0.409090909090909,0,ALL
51152,510-Домкраты гидравлические подкатные,,4/30/21,5,0.157894736842105,0,ALL
51152,510-Домкраты гидравлические подкатные,,5/31/21,1,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,6/30/21,0,0.590909090909091,0,ALL
51152,510-Домкраты гидравлические подкатные,,7/31/21,9,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,8/31/21,9,0.954545454545455,0,ALL
51152,510-Домкраты гидравлические подкатные,,9/30/21,12,0.380952380952381,0,ALL
51152,510-Домкраты гидравлические подкатные,,10/31/21,15,0.25,0,ALL
51152,510-Домкраты гидравлические подкатные,,11/30/21,6,0.909090909090909,0,ALL
51152,510-Домкраты гидравлические подкатные,,12/31/21,8,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,1/31/22,9,0.842105263157895,0,ALL
51152,510-Домкраты гидравлические подкатные,,2/28/22,1,0.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,3/31/22,0,0.238095238095238,0,ALL
51152,510-Домкраты гидравлические подкатные,,4/30/22,8,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,5/31/22,15,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,6/30/22,13,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,7/31/22,14,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,8/31/22,17,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,9/30/22,34,0.952380952380952,0,ALL
51152,510-Домкраты гидравлические подкатные,,10/31/22,41,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,11/30/22,21,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,12/31/22,19,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,1/31/23,69,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,2/28/23,199,0.954545454545455,0,ALL
51152,510-Домкраты гидравлические подкатные,,3/31/23,90,0.1,0,ALL
51152,510-Домкраты гидравлические подкатные,,4/30/23,118,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,5/31/23,39,0.142857142857143,0,ALL
51152,510-Домкраты гидравлические подкатные,,6/30/23,40,0.333333333333333,0,ALL
51152,510-Домкраты гидравлические подкатные,,7/31/23,79,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,8/31/23,65,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,9/30/23,485,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,10/31/23,335,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,11/30/23,155,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,12/31/23,235,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,1/31/24,282,0.85,0,ALL
51152,510-Домкраты гидравлические подкатные,,2/29/24,452,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,3/31/24,588,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,4/30/24,411,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,5/31/24,338,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,6/30/24,237,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,7/31/24,201,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,8/31/24,284,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,9/30/24,544,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,10/31/24,485,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,11/30/24,75,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,12/31/24,55,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,1/31/25,73,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,2/28/25,215,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,3/31/25,240,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,4/30/25,147,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,5/31/25,157,1.0,0,ALL
51152,510-Домкраты гидравлические подкатные,,6/30/25,63,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,5/31/22,23,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,6/30/22,33,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,7/31/22,8,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,8/31/22,5,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,9/30/22,35,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,10/31/22,89,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,11/30/22,5,0.5,0,ALL
51153,510-Домкраты гидравлические подкатные,,12/31/22,0,0.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,1/31/23,29,0.611111111111111,0,ALL
51153,510-Домкраты гидравлические подкатные,,2/28/23,54,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,3/31/23,37,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,4/30/23,0,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,5/31/23,0,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,6/30/23,5,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,7/31/23,5,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,8/31/23,22,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,9/30/23,22,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,10/31/23,33,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,11/30/23,9,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,12/31/23,35,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,1/31/24,20,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,2/29/24,29,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,3/31/24,22,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,4/30/24,19,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,5/31/24,16,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,6/30/24,54,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,7/31/24,64,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,8/31/24,34,0.333333333333333,0,ALL
51153,510-Домкраты гидравлические подкатные,,9/30/24,3,0.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,10/31/24,5,0.0476190476190476,0,ALL
51153,510-Домкраты гидравлические подкатные,,11/30/24,13,0.857142857142857,0,ALL
51153,510-Домкраты гидравлические подкатные,,12/31/24,6,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,1/31/25,4,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,2/28/25,16,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,3/31/25,14,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,4/30/25,15,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,5/31/25,15,1.0,0,ALL
51153,510-Домкраты гидравлические подкатные,,6/30/25,8,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,5/31/22,10,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,6/30/22,16,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,7/31/22,1,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,8/31/22,15,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,9/30/22,63,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,10/31/22,48,0.714285714285714,0,ALL
51154,510-Домкраты гидравлические подкатные,,11/30/22,5,0.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,12/31/22,5,0.411764705882353,0,ALL
51154,510-Домкраты гидравлические подкатные,,1/31/23,26,0.666666666666667,0,ALL
51154,510-Домкраты гидравлические подкатные,,2/28/23,116,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,3/31/23,90,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,4/30/23,1,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,5/31/23,1,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,6/30/23,2,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,7/31/23,5,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,8/31/23,11,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,9/30/23,8,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,10/31/23,23,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,11/30/23,13,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,12/31/23,16,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,1/31/24,32,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,2/29/24,63,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,3/31/24,54,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,4/30/24,29,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,5/31/24,34,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,6/30/24,67,0.652173913043478,0,ALL
51154,510-Домкраты гидравлические подкатные,,7/31/24,1,0.0454545454545455,0,ALL
51154,510-Домкраты гидравлические подкатные,,8/31/24,2,0.0476190476190476,0,ALL
51154,510-Домкраты гидравлические подкатные,,9/30/24,1,0.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,10/31/24,1,0.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,11/30/24,1,0.857142857142857,0,ALL
51154,510-Домкраты гидравлические подкатные,,12/31/24,21,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,1/31/25,1,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,2/28/25,12,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,3/31/25,13,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,4/30/25,11,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,5/31/25,16,1.0,0,ALL
51154,510-Домкраты гидравлические подкатные,,6/30/25,10,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,5/31/22,20,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,6/30/22,0,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,7/31/22,5,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,8/31/22,6,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,9/30/22,20,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,10/31/22,21,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,11/30/22,15,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,12/31/22,16,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,1/31/23,19,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,2/28/23,36,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,3/31/23,36,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,4/30/23,1,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,5/31/23,0,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,6/30/23,5,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,7/31/23,9,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,8/31/23,5,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,9/30/23,4,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,10/31/23,17,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,11/30/23,10,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,12/31/23,11,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,1/31/24,12,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,2/29/24,61,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,3/31/24,99,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,4/30/24,65,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,5/31/24,61,0.578947368421053,0,ALL
51155,510-Домкраты гидравлические подкатные,,6/30/24,4,0.173913043478261,0,ALL
51155,510-Домкраты гидравлические подкатные,,7/31/24,5,0.136363636363636,0,ALL
51155,510-Домкраты гидравлические подкатные,,8/31/24,3,0.0476190476190476,0,ALL
51155,510-Домкраты гидравлические подкатные,,9/30/24,2,0.0434782608695652,0,ALL
51155,510-Домкраты гидравлические подкатные,,10/31/24,3,0.0476190476190476,0,ALL
51155,510-Домкраты гидравлические подкатные,,11/30/24,17,0.857142857142857,0,ALL
51155,510-Домкраты гидравлические подкатные,,12/31/24,4,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,1/31/25,5,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,2/28/25,6,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,3/31/25,31,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,4/30/25,18,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,5/31/25,52,1.0,0,ALL
51155,510-Домкраты гидравлические подкатные,,6/30/25,41,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,5/31/22,10,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,6/30/22,16,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,7/31/22,3,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,8/31/22,12,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,9/30/22,46,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,10/31/22,43,0.761904761904762,0,ALL
51156,510-Домкраты гидравлические подкатные,,11/30/22,7,0.0909090909090909,0,ALL
14005,140-Воротки,,1/31/22,5,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,12/31/22,3,0.0588235294117647,0,ALL
51156,510-Домкраты гидравлические подкатные,,1/31/23,31,0.722222222222222,0,ALL
51156,510-Домкраты гидравлические подкатные,,2/28/23,116,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,3/31/23,117,0.85,0,ALL
51156,510-Домкраты гидравлические подкатные,,4/30/23,2,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,5/31/23,1,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,6/30/23,0,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,7/31/23,2,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,8/31/23,1,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,9/30/23,20,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,10/31/23,92,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,11/30/23,33,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,12/31/23,37,0.941176470588235,0,ALL
51156,510-Домкраты гидравлические подкатные,,1/31/24,48,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,2/29/24,108,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,3/31/24,121,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,4/30/24,63,0.7,0,ALL
51156,510-Домкраты гидравлические подкатные,,5/31/24,5,0.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,6/30/24,3,0.0869565217391304,0,ALL
51156,510-Домкраты гидравлические подкатные,,7/31/24,0,0.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,8/31/24,85,0.619047619047619,0,ALL
51156,510-Домкраты гидравлические подкатные,,9/30/24,128,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,10/31/24,109,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,11/30/24,49,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,12/31/24,15,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,1/31/25,16,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,2/28/25,21,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,3/31/25,41,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,4/30/25,47,1.0,0,ALL
51156,510-Домкраты гидравлические подкатные,,5/31/25,56,0.894736842105263,0,ALL
51156,510-Домкраты гидравлические подкатные,,6/30/25,30,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,4/30/23,24,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,5/31/23,37,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,6/30/23,62,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,7/31/23,92,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,8/31/23,167,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,9/30/23,191,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,10/31/23,346,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,11/30/23,156,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,12/31/23,93,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,1/31/24,23,0.3,0,ALL
51157,510-Домкраты гидравлические подкатные,,2/29/24,84,0.65,0,ALL
51157,510-Домкраты гидравлические подкатные,,3/31/24,107,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,4/30/24,54,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,5/31/24,89,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,6/30/24,50,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,7/31/24,57,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,8/31/24,56,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,9/30/24,94,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,10/31/24,169,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,11/30/24,35,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,12/31/24,45,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,1/31/25,30,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,2/28/25,54,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,3/31/25,100,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,4/30/25,48,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,5/31/25,70,1.0,0,ALL
14005,140-Воротки,,2/28/22,0,1.0,0,ALL
51157,510-Домкраты гидравлические подкатные,,6/30/25,39,1.0,0,ALL
51230,510-Домкраты гидравлические подкатные,,2/29/24,12,0.769230769230769,0,ALL
51230,510-Домкраты гидравлические подкатные,,3/31/24,121,1.0,0,ALL
51230,510-Домкраты гидравлические подкатные,,4/30/24,72,1.0,0,ALL
51230,510-Домкраты гидравлические подкатные,,5/31/24,84,1.0,0,ALL
51230,510-Домкраты гидравлические подкатные,,6/30/24,91,0.521739130434783,0,ALL
51230,510-Домкраты гидравлические подкатные,,7/31/24,304,0.863636363636364,0,ALL
51230,510-Домкраты гидравлические подкатные,,8/31/24,133,0.142857142857143,0,ALL
51230,510-Домкраты гидравлические подкатные,,9/30/24,173,0.826086956521739,0,ALL
51230,510-Домкраты гидравлические подкатные,,10/31/24,187,1.0,0,ALL
51230,510-Домкраты гидравлические подкатные,,11/30/24,55,1.0,0,ALL
51230,510-Домкраты гидравлические подкатные,,12/31/24,33,1.0,0,ALL
51230,510-Домкраты гидравлические подкатные,,1/31/25,12,1.0,0,ALL
51230,510-Домкраты гидравлические подкатные,,2/28/25,14,1.0,0,ALL
51230,510-Домкраты гидравлические подкатные,,3/31/25,61,1.0,0,ALL
51230,510-Домкраты гидравлические подкатные,,4/30/25,72,1.0,0,ALL
51230,510-Домкраты гидравлические подкатные,,5/31/25,65,1.0,0,ALL
51230,510-Домкраты гидравлические подкатные,,6/30/25,22,1.0,0,ALL
